"time","H_pump","H0","H_static","I_motor","J_motor","K_eff","K_pump","L_s","P_shaft","Q_flow","Q_max","R_r","R_s","T_em","T_load","T_max","V_supply","Z_total","der(omega)","efficiency","erosion","eta_pump","extra_friction","f_supply","g","gas_ramp","gas_severity","omega","omega_rated","omega_sync","p","rho","rho_eff","s_max","slip","speed_ratio","t_gas_lock","vibration_rms"
48.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
48.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
48.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
48.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
48.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
48.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
48.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
49.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
50.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
51.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
52.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
53.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.3,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.4,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.5,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.6,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.7,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.8,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
54.9,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
55,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
55.1,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
55.2,40,80,40,14.623246451247596,0.3,9.36625e-4,0.00127,0.18,6048.231098449423,0.007972194083591897,0.022,0.16,1,32.78971617354299,32.789716173542885,80,1000,68.38426770238041,3.552713678800501e-13,0.6803111157253274,0.75,0.7,0,60,9.81,0,0,184.45512204004845,188.5,188.49555921538757,2,850,850,0.1,0.021435184956915876,0.9785417614856682,9999,0.4989270880742834
